"Compound";"Code";"site";"Rainfallevent";"conc_water"
"1573";"Terbuthylazin";"RO2";"B";"Sampling_1";0.00540304944288878
"1574";"Terbuthylazin";"CH80";"L";"Sampling_4";0.00749786533406235
"1575";"Terbuthylazin";"CH22";"B";"Sampling_2";0.00881154412428741
"1576";"Terbuthylazin";"RO10";"I";"Sampling_1";0.127437515811415
"1577";"Terbuthylazin";"CH70";"D";"Sampling_4";0.0706349978498627
"1578";"Terbuthylazin";"CH58";"M";"Sampling_3";0.479223062971519
"1579";"Terbuthylazin";"CH87";"Q";"Sampling_4";0.0127528158812467
"1580";"Terbuthylazin";"RO8";"G";"Sampling_1";0.0459596569599671
"1581";"Terbuthylazin";"CH93";"T";"Sampling_4";0.279897014363299
"1582";"Terbuthylazin";"CH30";"H";"Sampling_2";0.568086753155976
"1583";"Terbuthylazin";"CH54";"I";"Sampling_3";0.337481917113843
"1584";"Terbuthylazin";"CH28";"F";"Sampling_2";0.130943042420251
"1585";"Terbuthylazin";"CH21";"A";"Sampling_2";0.00836531249120617
"1586";"Terbuthylazin";"CH43";"A";"Sampling_3";0.012015872229408
"1587";"Terbuthylazin";"CH88";"R";"Sampling_4";0.0928420735486584
"1588";"Terbuthylazin";"CH35";"M";"Sampling_2";0.233354918581622
"1589";"Terbuthylazin";"CH42";"T";"Sampling_2";0.140861596373402
"1590";"Terbuthylazin";"CH53";"H";"Sampling_3";0.192692602472507
"1591";"Terbuthylazin";"CH82";"M";"Sampling_4";0.239031918368969
"1592";"Terbuthylazin";"RO11";"K";"Sampling_1";0.0916762761124145
"1593";"Terbuthylazin";"RO14";"N";"Sampling_1";0.00727813949904494
"1594";"Terbuthylazin";"CH57";"L";"Sampling_3";0.0260392569124094
"1595";"Terbuthylazin";"CH72";"F";"Sampling_4";0.448534908421881
"1596";"Terbuthylazin";"RO17";"Q";"Sampling_1";0.0251179633352948
"1597";"Terbuthylazin";"RO4";"D";"Sampling_1";0.0559494929529122
"1598";"Terbuthylazin";"CH44";"B";"Sampling_3";0.0156889204898643
"1599";"Terbuthylazin";"CH27";"E";"Sampling_2";0.1705996343217
"1600";"Terbuthylazin";"RO3";"C";"Sampling_1";0.465874865970342
"1601";"Terbuthylazin";"CH78";"K";"Sampling_4";0.0422345902698881
"1602";"Terbuthylazin";"CH77";"I";"Sampling_4";0.401244626752114
"1603";"Terbuthylazin";"CH68";"B";"Sampling_4";0.0081894027621927
"1604";"Terbuthylazin";"RO16";"P";"Sampling_1";0.105977729754097
"1605";"Terbuthylazin";"CH50";"F";"Sampling_3";1.53617529803973
"1652";"Thiacloprid";"CH74";"G";"Sampling_4";0.00718434385515808
"1653";"Thiacloprid";"CH66";"T";"Sampling_3";0.00604264625280382
"1654";"Thiacloprid";"CH70";"D";"Sampling_4";0.00343754120709586
"1655";"Thiacloprid";"CH29";"G";"Sampling_2";0.00274384319859638
"1656";"Thiacloprid";"CH69";"C";"Sampling_4";0.0172633787940267
"1657";"Thiacloprid";"CH32";"I";"Sampling_2";0.000821941006186465
"1658";"Thiacloprid";"CH60";"N";"Sampling_3";0.00440474724587561
"1659";"Thiacloprid";"CH33";"K";"Sampling_2";0.00134039256226182
"1660";"Thiacloprid";"CH84";"O";"Sampling_4";0.00626303868273915
"1661";"Thiacloprid";"CH83";"N";"Sampling_4";0.023112813938563
"1662";"Thiacloprid";"CH21";"A";"Sampling_2";0.00310805777711051
"1663";"Thiacloprid";"CH67";"A";"Sampling_4";0.0030942992210164
"1664";"Thiacloprid";"CH44";"B";"Sampling_3";0.00040185320621903
"1665";"Thiacloprid";"CH36";"N";"Sampling_2";0.00299799550909047
"1666";"Thiacloprid";"CH27";"E";"Sampling_2";0.00108116500248986
"1667";"Thiacloprid";"CH56";"K";"Sampling_3";0.000283971176409155
"1668";"Thiacloprid";"CH43";"A";"Sampling_3";0.00281391912553484
"1669";"Thiacloprid";"CH65";"S";"Sampling_3";0.00539548345796978
"1670";"Thiacloprid";"CH62";"Q";"Sampling_3";0.00250681159414285
"1671";"Thiacloprid";"CH50";"F";"Sampling_3";0.00577094020929066
"1672";"Thiacloprid";"CH61";"P";"Sampling_3";0.0121160611883731
"1673";"Thiacloprid";"CH40";"R";"Sampling_2";0.0010190365830281
"1674";"Thiacloprid";"CH42";"T";"Sampling_2";0.000992201034315704
"1675";"Thiacloprid";"CH77";"I";"Sampling_4";0.0043021708649951
"1676";"Thiacloprid";"CH78";"K";"Sampling_4";0.000564411782052058
"1677";"Thiacloprid";"CH41";"S";"Sampling_2";0.000664407705012068
"1678";"Thiacloprid";"CH30";"H";"Sampling_2";0.000997774120647846
"1679";"Thiacloprid";"CH63";"R";"Sampling_3";0.000645954617290037
"1680";"Thiacloprid";"CH72";"F";"Sampling_4";0.0073527635216738
"1681";"Thiacloprid";"CH39";"Q";"Sampling_2";0.000871607454820419
"1682";"Thiacloprid";"CH28";"F";"Sampling_2";0.00205709037132862
"1683";"Thiacloprid";"RO6";"E";"Sampling_1";0.00142258579204029
"1684";"Thiacloprid";"CH80";"L";"Sampling_4";0.000462768633711161
"1685";"Thiacloprid";"CH37";"O";"Sampling_2";0.219191988371943
"1686";"Thiacloprid";"CH90";"S";"Sampling_4";0.00161402573280218
"1687";"Thiacloprid";"CH49";"E";"Sampling_3";0.00261379797509071
"1688";"Thiacloprid";"CH35";"M";"Sampling_2";0.000183911113538496
"1689";"Thiacloprid";"CH93";"T";"Sampling_4";0.00185012441689607
"1690";"Thiacloprid";"CH88";"R";"Sampling_4";0.00361462123072871
"1691";"Thiacloprid";"RO3";"C";"Sampling_1";0.0152740295386307
"1692";"Thiacloprid";"CH46";"C";"Sampling_3";0.0139033396073697
"1693";"Thiacloprid";"CH51";"G";"Sampling_3";0.0116719576414872
"1694";"Thiacloprid";"CH82";"M";"Sampling_4";0.00357931988049769
"1695";"Thiacloprid";"CH87";"Q";"Sampling_4";0.00898282955296676
"1696";"Thiacloprid";"CH76";"H";"Sampling_4";0.00536529028193418
"1697";"Thiacloprid";"CH54";"I";"Sampling_3";0.00709267817483251
"1698";"Thiacloprid";"CH71";"E";"Sampling_4";0.00150769657122026
"1699";"Thiacloprid";"CH85";"P";"Sampling_4";0.00659681698177023
"1700";"Thiacloprid";"CH68";"B";"Sampling_4";0.00300962724816072
"1701";"Thiacloprid";"CH38";"P";"Sampling_2";0.0436925709017805
"1702";"Thiacloprid";"CH53";"H";"Sampling_3";0.00451254298559718
"1703";"Thiacloprid";"CH58";"M";"Sampling_3";0.000490989356402494
"1704";"Thiacloprid";"CH23";"C";"Sampling_2";0.0274427904479773
"1705";"Thiacloprid";"CH22";"B";"Sampling_2";0.000401239674315014
"1706";"Thiamethoxam";"CH62";"Q";"Sampling_3";0.0194116622515386
"1707";"Thiamethoxam";"CH41";"S";"Sampling_2";0.00137196939699801
"1708";"Thiamethoxam";"CH85";"P";"Sampling_4";0.0102384084764464
"1709";"Thiamethoxam";"CH71";"E";"Sampling_4";0.00204311601245768
"1710";"Thiamethoxam";"CH27";"E";"Sampling_2";0.000976741859452556
"1711";"Thiamethoxam";"CH78";"K";"Sampling_4";0.00101979737085252
"1712";"Thiamethoxam";"CH88";"R";"Sampling_4";0.00171868788418926
"1713";"Thiamethoxam";"CH51";"G";"Sampling_3";0.00861145137595723
"1714";"Thiamethoxam";"CH66";"T";"Sampling_3";0.00363934923493666
"1715";"Thiamethoxam";"CH68";"B";"Sampling_4";0.00115349210734967
"1716";"Thiamethoxam";"CH70";"D";"Sampling_4";0.00294208108801558
"1717";"Thiamethoxam";"CH40";"R";"Sampling_2";0.00251076557904462
"1718";"Thiamethoxam";"CH69";"C";"Sampling_4";0.0029550342646257
"1719";"Thiamethoxam";"RO3";"C";"Sampling_1";0.00172485050599797
"1720";"Thiamethoxam";"RO8";"G";"Sampling_1";0.0156547733919829
"1721";"Thiamethoxam";"RO11";"K";"Sampling_1";0.000848553349788214
"1722";"Thiamethoxam";"CH56";"K";"Sampling_3";0.00102617651972844
"1723";"Thiamethoxam";"CH46";"C";"Sampling_3";0.00586156699769856
"1724";"Thiamethoxam";"CH74";"G";"Sampling_4";0.00624397898200617
"1725";"Thiamethoxam";"CH54";"I";"Sampling_3";0.000800954948253778
"1726";"Thiamethoxam";"RO17";"Q";"Sampling_1";0.0232491248901587
"1727";"Thiamethoxam";"CH63";"R";"Sampling_3";0.000666932336941662
"1728";"Thiamethoxam";"CH35";"M";"Sampling_2";0.00265837214631099
"1729";"Thiamethoxam";"CH83";"N";"Sampling_4";0.00217157075229085
"1730";"Thiamethoxam";"CH65";"S";"Sampling_3";0.00113735219979451
"1731";"Thiamethoxam";"CH58";"M";"Sampling_3";0.00283883318214447
"1732";"Thiamethoxam";"CH50";"F";"Sampling_3";0.0173785341362668
"1733";"Thiamethoxam";"RO4";"D";"Sampling_1";0.000509377501320793
"1734";"Thiamethoxam";"CH28";"F";"Sampling_2";0.0109888505005481
"1735";"Thiamethoxam";"RO7";"F";"Sampling_1";0.0226896066675202
"1736";"Thiamethoxam";"CH93";"T";"Sampling_4";0.00217286181731819
"1737";"Thiamethoxam";"CH38";"P";"Sampling_2";0.00279597382000733
"1738";"Thiamethoxam";"RO16";"P";"Sampling_1";0.00321030736965508
"1739";"Thiamethoxam";"RO6";"E";"Sampling_1";0.002570373788549
"1740";"Thiamethoxam";"CH72";"F";"Sampling_4";0.0763899560418233
"1741";"Thiamethoxam";"CH23";"C";"Sampling_2";0.00702447322799812
"1742";"Thiamethoxam";"CH87";"Q";"Sampling_4";0.00737748432184
"1743";"Thiamethoxam";"CH82";"M";"Sampling_4";0.00476532762212127
"1744";"Thiamethoxam";"CH67";"A";"Sampling_4";0.0255583058677031
"1745";"Thiamethoxam";"CH43";"A";"Sampling_3";0.00413097719878879
"1746";"Thiamethoxam";"CH42";"T";"Sampling_2";0.00260762292117098
"1747";"Thiamethoxam";"CH33";"K";"Sampling_2";0.00129166102184952
"1748";"Thiamethoxam";"CH21";"A";"Sampling_2";0.00697713003724788
"1749";"Thiamethoxam";"CH60";"N";"Sampling_3";0.0030860029049728
"1750";"Thiamethoxam";"CH61";"P";"Sampling_3";0.00547292231394786
"1751";"Thiamethoxam";"CH32";"I";"Sampling_2";0.000660048649080919
"1752";"Thiamethoxam";"RO2";"B";"Sampling_1";0.00172449973569468
"1753";"Thiamethoxam";"CH49";"E";"Sampling_3";0.0024488044490839
"1754";"Thiamethoxam";"CH36";"N";"Sampling_2";0.00213392036108444
"1755";"Thiamethoxam";"CH47";"D";"Sampling_3";0.00113153139461831
"1756";"Thiamethoxam";"CH39";"Q";"Sampling_2";0.01354369622378
"1757";"Thiamethoxam";"CH76";"H";"Sampling_4";0.00597807713571906
"1758";"Thiamethoxam";"CH22";"B";"Sampling_2";0.00108745913345524
"1759";"Thiamethoxam";"CH30";"H";"Sampling_2";0.00060093679667818
"1760";"Thiamethoxam";"CH77";"I";"Sampling_4";0.00621864061182998
"1761";"Thiamethoxam";"CH90";"S";"Sampling_4";0.00205854609469155
"1762";"Thiamethoxam";"CH29";"G";"Sampling_2";0.00461575631427761
"1763";"Thiamethoxam";"CH53";"H";"Sampling_3";0.00135890131369445
"1764";"Thiamethoxam";"CH44";"B";"Sampling_3";0.000363040652412378
"1813";"Trifloxystrobin";"CH61";"P";"Sampling_3";0.0108171310473905
"1814";"Trifloxystrobin";"CH38";"P";"Sampling_2";0.0779277568706635
"1815";"Trifloxystrobin";"CH85";"P";"Sampling_4";0.000579236116082382
"129";"Acetochlor";"CH32";"I";"Sampling_2";0.00190015111627294
"130";"Acetochlor";"CH85";"P";"Sampling_4";0.0033433622658136
"131";"Acetochlor";"CH82";"M";"Sampling_4";0.0313564509462433
"132";"Acetochlor";"CH66";"T";"Sampling_3";0.0457177111804568
"133";"Acetochlor";"CH38";"P";"Sampling_2";0.00435596319074378
"134";"Acetochlor";"CH93";"T";"Sampling_4";0.00346444321324101
"135";"Acetochlor";"CH29";"G";"Sampling_2";0.61025730683508
"136";"Acetochlor";"CH54";"I";"Sampling_3";0.0132813666703159
"137";"Acetochlor";"CH49";"E";"Sampling_3";0.0261843385900293
"138";"Acetochlor";"CH61";"P";"Sampling_3";0.00414143892571527
"139";"Acetochlor";"CH51";"G";"Sampling_3";0.242847538414183
"140";"Acetochlor";"CH72";"F";"Sampling_4";0.0325086949878549
"141";"Acetochlor";"CH74";"G";"Sampling_4";0.0359503913814972
"142";"Acetochlor";"CH42";"T";"Sampling_2";0.0281506386577412
"161";"Amidosulfuron";"CH37";"O";"Sampling_2";0.00817093758463464
"162";"Amidosulfuron";"CH61";"P";"Sampling_3";0.00108037537192572
"163";"Amidosulfuron";"CH38";"P";"Sampling_2";0.00113633822367229
"164";"Amidosulfuron";"CH84";"O";"Sampling_4";0.0139890764746719
"165";"Atraton";"CH90";"S";"Sampling_4";0.000790153607651811
"166";"Atraton";"CH65";"S";"Sampling_3";0.000748391953071699
"167";"Atraton";"CH70";"D";"Sampling_4";0.000752860151053359
"168";"Atraton";"CH32";"I";"Sampling_2";0.000950075558136468
"169";"Atraton";"CH61";"P";"Sampling_3";0.00108037537192572
"170";"Atraton";"CH66";"T";"Sampling_3";0.00228588555902284
"171";"Atraton";"CH85";"P";"Sampling_4";0.00123176504529975
"172";"Atraton";"CH93";"T";"Sampling_4";0.000769876269609113
"173";"Atraton";"CH23";"C";"Sampling_2";0.00190325516713076
"296";"Bentazon";"CH29";"G";"Sampling_2";0.00177171476177926
"297";"Bentazon";"CH74";"G";"Sampling_4";0.000378425172436812
"298";"Bentazon";"CH90";"S";"Sampling_4";0.00118523041147772
"299";"Bentazon";"CH88";"R";"Sampling_4";0.0152391213210425
"300";"Bentazon";"CH40";"R";"Sampling_2";0.0250570791781232
"301";"Bentazon";"CH51";"G";"Sampling_3";0.00161898358942789
"302";"Bentazon";"CH69";"C";"Sampling_4";0.000567131090955379
"303";"Bentazon";"CH85";"P";"Sampling_4";0.000703865740171285
"304";"Bentazon";"CH23";"C";"Sampling_2";0.000951627583565382
"305";"Bentazon";"CH63";"R";"Sampling_3";0.0176637047614626
"306";"Bentazon";"CH46";"C";"Sampling_3";0.00115709528875773
"313";"Bromoxynil";"CH53";"H";"Sampling_3";0.00586801711900339
"314";"Bromoxynil";"CH51";"G";"Sampling_3";0.00121423769207092
"315";"Bromoxynil";"CH50";"F";"Sampling_3";0.180105857201745
"316";"Bromoxynil";"CH72";"F";"Sampling_4";0.00688419423272221
"317";"Bromoxynil";"CH77";"I";"Sampling_4";0.00397827810511394
"318";"Bromoxynil";"CH32";"I";"Sampling_2";0.000950075558136468
"410";"Cymoxanil";"CH61";"P";"Sampling_3";0.00234081330583907
"411";"Cymoxanil";"CH71";"E";"Sampling_4";0.00607778959382884
"412";"Cymoxanil";"RO7";"F";"Sampling_1";0.0341668327933552
"413";"Cymoxanil";"CH53";"H";"Sampling_3";0.00430321255393582
"414";"Cymoxanil";"CH93";"T";"Sampling_4";0.00577407202206835
"415";"Cymoxanil";"CH49";"E";"Sampling_3";0.00845955554447099
"416";"Cymoxanil";"CH85";"P";"Sampling_4";0.00563092592137028
"417";"Cymoxanil";"CH65";"S";"Sampling_3";0.00748391953071699
"418";"Cymoxanil";"CH74";"G";"Sampling_4";0.00983905448335712
"419";"Cymoxanil";"CH77";"I";"Sampling_4";0.00835438402073928
"420";"Cymoxanil";"CH90";"S";"Sampling_4";0.0102719968994735
"421";"Cymoxanil";"CH72";"F";"Sampling_4";0.00707542185029783
"502";"Dichlorprop";"CH54";"I";"Sampling_3";0.00110678055585966
"503";"Dichlorprop";"CH21";"A";"Sampling_2";0.00117575381580693
"504";"Dichlorprop";"CH67";"A";"Sampling_4";0.00110366054438983
"505";"Dichlorprop";"CH32";"I";"Sampling_2";0.000760060446509174
"611";"Dinoseb";"CH90";"S";"Sampling_4";0.012642457722429
"612";"Dinoseb";"CH85";"P";"Sampling_4";0.0404722800598489
"613";"Dinoseb";"CH42";"T";"Sampling_2";0.00243972201700424
"614";"Dinoseb";"CH33";"K";"Sampling_2";0.00409028372306232
"615";"Dinoseb";"CH61";"P";"Sampling_3";0.00378131380174003
"616";"Dinoseb";"CH60";"N";"Sampling_3";0.0095386099834469
"617";"Dinoseb";"CH87";"Q";"Sampling_4";0.00186897357918634
"618";"Dinoseb";"CH30";"H";"Sampling_2";0.00449794706674962
"619";"Dinoseb";"CH82";"M";"Sampling_4";0.0109747578311851
"620";"Dinoseb";"CH70";"D";"Sampling_4";0.00225858045316008
"621";"Dinoseb";"CH76";"H";"Sampling_4";0.0632573352980604
"622";"Dinoseb";"CH46";"C";"Sampling_3";0.00308558743668728
"623";"Dinoseb";"CH36";"N";"Sampling_2";0.000567059062663594
"624";"Dinoseb";"CH65";"S";"Sampling_3";0.0187097988267925
"625";"Dinoseb";"CH93";"T";"Sampling_4";0.00230962880882734
"626";"Dinoseb";"CH63";"R";"Sampling_3";0.00191996790885463
"627";"Dinoseb";"CH71";"E";"Sampling_4";0.0490144322082971
"628";"Dinoseb";"CH56";"K";"Sampling_3";0.0106349822301927
"629";"Dinoseb";"CH35";"M";"Sampling_2";0.00841822748845393
"630";"Dinoseb";"CH66";"T";"Sampling_3";0.00647667575056471
"631";"Dinoseb";"CH58";"M";"Sampling_3";0.00592502345761908
"632";"Dinoseb";"CH83";"N";"Sampling_4";0.0107718635731798
"633";"Dinoseb";"CH41";"S";"Sampling_2";0.0112564508339803
"634";"Dinoseb";"CH53";"H";"Sampling_3";0.00430321255393582
"635";"Dinoseb";"CH49";"E";"Sampling_3";0.00362552380477328
"636";"Dinoseb";"CH78";"K";"Sampling_4";0.00489299567866666
"689";"Ethofumesat";"CH85";"P";"Sampling_4";0.144292476735113
"690";"Ethofumesat";"CH61";"P";"Sampling_3";0.0486168917366575
"718";"Fipronil";"CH29";"G";"Sampling_2";0.000984285978766258
"728";"Foramsulfuron";"CH23";"C";"Sampling_2";0.00190325516713076
"729";"Foramsulfuron";"CH50";"F";"Sampling_3";0.00181925108284591
"730";"Foramsulfuron";"CH42";"T";"Sampling_2";0.00243972201700424
"731";"Foramsulfuron";"CH66";"T";"Sampling_3";0.00133343324276332
"732";"Foramsulfuron";"CH72";"F";"Sampling_4";0.000956138087878085
"733";"Imazamox";"CH51";"G";"Sampling_3";0.0323796717885578
"734";"Imazamox";"CH74";"G";"Sampling_4";0.092714167247019
"735";"Imazamox";"CH29";"G";"Sampling_2";0.0314971513205202
"811";"Maleic-hydrazide";"CH60";"N";"Sampling_3";0.0121570519396872
"812";"Maleic-hydrazide";"CH30";"H";"Sampling_2";0.00484394299496113
"813";"Maleic-hydrazide";"CH58";"M";"Sampling_3";0.0073552015335961
"814";"Maleic-hydrazide";"CH40";"R";"Sampling_2";0.00886635109379744
"815";"Maleic-hydrazide";"CH47";"D";"Sampling_3";0.013402112230143
"816";"Maleic-hydrazide";"CH41";"S";"Sampling_2";0.00513452143304365
"817";"Maleic-hydrazide";"CH36";"N";"Sampling_2";0.00623764968929953
"818";"Maleic-hydrazide";"CH25";"D";"Sampling_2";0.00605120306350452
"819";"Maleic-hydrazide";"CH51";"G";"Sampling_3";0.00708305320374702
"820";"Maleic-hydrazide";"CH83";"N";"Sampling_4";0.00654006002657346
"821";"Maleic-hydrazide";"CH93";"T";"Sampling_4";0.00500419575245924
"822";"Maleic-hydrazide";"CH54";"I";"Sampling_3";0.00922317129883051
"823";"Maleic-hydrazide";"CH22";"B";"Sampling_2";0.00417410987147374
"824";"Maleic-hydrazide";"CH67";"A";"Sampling_4";0.00790956723479376
"825";"Maleic-hydrazide";"CH71";"E";"Sampling_4";0.0107831750858254
"826";"Maleic-hydrazide";"CH63";"R";"Sampling_3";0.00748787484453305
"827";"Maleic-hydrazide";"CH37";"O";"Sampling_2";0.00798091578034081
"828";"Maleic-hydrazide";"CH66";"T";"Sampling_3";0.00933403269934326
"829";"Maleic-hydrazide";"CH76";"H";"Sampling_4";0.00669783550214757
"830";"Maleic-hydrazide";"CH28";"F";"Sampling_2";0.00744347149499918
"831";"Maleic-hydrazide";"CH33";"K";"Sampling_2";0.00539173763494578
"832";"Maleic-hydrazide";"CH23";"C";"Sampling_2";0.00761302066852305
"833";"Maleic-hydrazide";"CH61";"P";"Sampling_3";0.011884129091183
"834";"Maleic-hydrazide";"CH46";"C";"Sampling_3";0.00617117487337456
"835";"Maleic-hydrazide";"CH44";"B";"Sampling_3";0.00794293568269148
"836";"Maleic-hydrazide";"CH57";"L";"Sampling_3";0.00787850725124507
"837";"Maleic-hydrazide";"CH35";"M";"Sampling_2";0.00497440715226823
"838";"Maleic-hydrazide";"CH85";"P";"Sampling_4";0.0058068923564131
"839";"Maleic-hydrazide";"CH56";"K";"Sampling_3";0.00590832346121815
"840";"Maleic-hydrazide";"CH49";"E";"Sampling_3";0.00785530157700878
"841";"Maleic-hydrazide";"CH32";"I";"Sampling_2";0.00532042312556422
"842";"Maleic-hydrazide";"CH27";"E";"Sampling_2";0.00524878480192236
"843";"Maleic-hydrazide";"CH65";"S";"Sampling_3";0.00411615574189434
"844";"Maleic-hydrazide";"CH39";"Q";"Sampling_2";0.00743523664675026
"845";"Maleic-hydrazide";"CH74";"G";"Sampling_4";0.00719007827629943
"846";"Maleic-hydrazide";"CH34";"L";"Sampling_2";0.0032984190327651
"847";"Maleic-hydrazide";"CH80";"L";"Sampling_4";0.0067398767972578
"848";"Maleic-hydrazide";"CH62";"Q";"Sampling_3";0.0128529481908447
"849";"Maleic-hydrazide";"CH42";"T";"Sampling_2";0.00731916605101272
"850";"Maleic-hydrazide";"CH90";"S";"Sampling_4";0.00651876726312744
"851";"Maleic-hydrazide";"CH70";"D";"Sampling_4";0.00771681654829693
"852";"Maleic-hydrazide";"CH69";"C";"Sampling_4";0.0111535781221225
"853";"Maleic-hydrazide";"CH82";"M";"Sampling_4";0.00548737891559257
"854";"Maleic-hydrazide";"CH29";"G";"Sampling_2";0.00531514428533779
"855";"Maleic-hydrazide";"CH38";"P";"Sampling_2";0.0123103307564498
"856";"Maleic-hydrazide";"CH68";"B";"Sampling_4";0.0123339484747625
"857";"Maleic-hydrazide";"CH77";"I";"Sampling_4";0.0129294038416203
"858";"Maleic-hydrazide";"CH43";"A";"Sampling_3";0.00987973727067992
"859";"Maleic-hydrazide";"CH88";"R";"Sampling_4";0.0061352306617184
"860";"Maleic-hydrazide";"CH50";"F";"Sampling_3";0.0121889822550676
"861";"Maleic-hydrazide";"CH78";"K";"Sampling_4";0.00998171118447999
"862";"Maleic-hydrazide";"CH53";"H";"Sampling_3";0.00665041940153717
"863";"Maleic-hydrazide";"CH21";"A";"Sampling_2";0.00587876907903466
"864";"Maleic-hydrazide";"CH84";"O";"Sampling_4";0.00498241079919822
"865";"Maleic-hydrazide";"CH72";"F";"Sampling_4";0.00841401517332715
"866";"Maleic-hydrazide";"CH87";"Q";"Sampling_4";0.00713608093871147
"948";"Metoxuron";"CH29";"G";"Sampling_2";0.0708685904711705
"949";"Metoxuron";"CH51";"G";"Sampling_3";0.00566644256299761
"950";"Metoxuron";"CH74";"G";"Sampling_4";0.00813614120739147
"1016";"Metsulfuron-methyl";"CH84";"O";"Sampling_4";0.00344936132252185
"1017";"Monolinuron";"CH42";"T";"Sampling_2";0.00206438016823436
"1018";"Monuron";"CH71";"E";"Sampling_4";0.000784230915332754
"1073";"Oryzalin";"CH80";"L";"Sampling_4";0.0115540745095848
"1074";"Oryzalin";"CH56";"K";"Sampling_3";0.0189066350758981
"1075";"Oryzalin";"CH49";"E";"Sampling_3";0.0201417989154071
"1076";"Oryzalin";"CH78";"K";"Sampling_4";0.00489299567866666
"1077";"Oryzalin";"CH71";"E";"Sampling_4";0.00372509684783058
"1078";"Oryzalin";"CH88";"R";"Sampling_4";0.00178119599856341
"1079";"Oryzalin";"CH77";"I";"Sampling_4";0.00855329792599497
"1080";"Oryzalin";"CH58";"M";"Sampling_3";0.00449484538164206
"1081";"Oryzalin";"CH33";"K";"Sampling_2";0.0278882981117885
"1082";"Oryzalin";"CH32";"I";"Sampling_2";0.00988078580461926
"1083";"Oryzalin";"CH25";"D";"Sampling_2";0.000945500478672582
"1084";"Oryzalin";"CH34";"L";"Sampling_2";0.0407451762870983
"1085";"Oryzalin";"CH82";"M";"Sampling_4";0.019597781841402
"1086";"Oryzalin";"CH57";"L";"Sampling_3";0.0340208267667401
"1087";"Oryzalin";"CH70";"D";"Sampling_4";0.00207036541539674
"1088";"Oryzalin";"CH53";"H";"Sampling_3";0.00215160627696791
"1089";"Oryzalin";"CH30";"H";"Sampling_2";0.00224897353337481
"1110";"Picaridin-(Icaridin)";"CH40";"R";"Sampling_2";0.00751712375343696
"1111";"Picaridin-(Icaridin)";"CH80";"L";"Sampling_4";0.0102060991501332
"1112";"Picaridin-(Icaridin)";"CH36";"N";"Sampling_2";0.00472549218886328
"1113";"Picaridin-(Icaridin)";"CH84";"O";"Sampling_4";0.0032577301379373
"1114";"Picaridin-(Icaridin)";"CH76";"H";"Sampling_4";0.0117212121287582
"1115";"Picaridin-(Icaridin)";"CH54";"I";"Sampling_3";0.00737853703906441
"1116";"Picaridin-(Icaridin)";"CH27";"E";"Sampling_2";0.0341171012124954
"1117";"Picaridin-(Icaridin)";"CH23";"C";"Sampling_2";0.00666139308495767
"1118";"Picaridin-(Icaridin)";"CH58";"M";"Sampling_3";0.075595126873071
"1119";"Picaridin-(Icaridin)";"CH50";"F";"Sampling_3";0.00218310129941509
"1120";"Picaridin-(Icaridin)";"CH62";"Q";"Sampling_3";0.00260784456046125
"1121";"Picaridin-(Icaridin)";"CH83";"N";"Sampling_4";0.0111565729865077
"1122";"Picaridin-(Icaridin)";"CH25";"D";"Sampling_2";0.00434930220189388
"1123";"Picaridin-(Icaridin)";"CH71";"E";"Sampling_4";0.00196057728833188
"1124";"Picaridin-(Icaridin)";"CH47";"D";"Sampling_3";0.00260596626697225
"1125";"Picaridin-(Icaridin)";"CH77";"I";"Sampling_4";0.0238696686306837
"1126";"Picaridin-(Icaridin)";"CH42";"T";"Sampling_2";0.00656848235347295
"1127";"Picaridin-(Icaridin)";"CH61";"P";"Sampling_3";0.00162056305788858
"1128";"Picaridin-(Icaridin)";"CH28";"F";"Sampling_2";0.00446608289699951
"1129";"Picaridin-(Icaridin)";"CH53";"H";"Sampling_3";0.00234720684760135
"1130";"Picaridin-(Icaridin)";"CH93";"T";"Sampling_4";0.00384938134804557
"1131";"Picaridin-(Icaridin)";"CH70";"D";"Sampling_4";0.00997539700145701
"1132";"Picaridin-(Icaridin)";"CH35";"M";"Sampling_2";0.00248720357613412
"1133";"Picaridin-(Icaridin)";"CH72";"F";"Sampling_4";0.0022947314109074
"1134";"Picaridin-(Icaridin)";"CH29";"G";"Sampling_2";0.00314971513205202
"1135";"Picaridin-(Icaridin)";"CH39";"Q";"Sampling_2";0.00380829194101843
"1136";"Picaridin-(Icaridin)";"CH33";"K";"Sampling_2";0.00446212769788617
"1137";"Picaridin-(Icaridin)";"CH38";"P";"Sampling_2";0.00284084555918072
"1138";"Picaridin-(Icaridin)";"CH78";"K";"Sampling_4";0.00254435775290666
"1139";"Picaridin-(Icaridin)";"CH30";"H";"Sampling_2";0.00276796742569207
"1140";"Picaridin-(Icaridin)";"CH57";"L";"Sampling_3";0.00250679776175979
"1141";"Picaridin-(Icaridin)";"CH90";"S";"Sampling_4";0.00276553762678134
"1142";"Picaridin-(Icaridin)";"CH63";"R";"Sampling_3";0.00575990372656389
"1143";"Picaridin-(Icaridin)";"CH43";"A";"Sampling_3";0.00420803624491922
"1144";"Picaridin-(Icaridin)";"CH67";"A";"Sampling_4";0.00478252902568925
"1145";"Picaridin-(Icaridin)";"CH22";"B";"Sampling_2";0.00500893184576849
"1146";"Picaridin-(Icaridin)";"CH85";"P";"Sampling_4";0.00404722800598489
