"","Compound","Code","Mass_ug","site","Rainfallevent","duration","LOQ_L","LOQ_E","not_using","comment","type"
"608","Dichlorprop","CH32",0.000390592251223501,"I","2",5,NA,2e-04,NA,NA,"Herbicide"
"609","Dichlorprop","CH67",0.000567167070228279,"A","B",5,NA,2e-04,NA,NA,"Herbicide"
"610","Dichlorprop","CH21",0.000604215535615622,"A","2",5,NA,2e-04,NA,NA,"Herbicide"
"611","Dichlorvos","CH87",0.0349257675377862,"Q","B",5,0.0025,5e-05,NA,NA,"Insecticide"
"612","Dichlorvos","CH47",0.000286970661969278,"D","3",6,0.0025,5e-05,NA,NA,"Insecticide"
"613","Dichlorvos","CH56",0.0027326390096663,"K","3",6,0.0025,5e-05,NA,NA,"Insecticide"
"614","Dichlorvos","CH82",0.00372635420341857,"M","B",5,0.0025,5e-05,NA,NA,"Insecticide"
"615","Dichlorvos","CH62",0.00162733917138757,"Q","3",6,0.0025,5e-05,NA,NA,"Insecticide"
"616","Dichlorvos","CH58",0.000104994745959069,"M","3",6,0.0025,5e-05,NA,"half burried in Sediment","Insecticide"
"617","Difenoconazol","CH43",0.000282064468246953,"A","3",6,0.0075,0.00015,NA,NA,"Fungicide"
"618","Difenoconazol","CH21",0.000503512946346351,"A","2",5,0.0075,0.00015,NA,NA,"Fungicide"
"675","Dimethenamid","CH50",0.000654434480194375,"F","3",6,0.001,1e-04,NA,NA,"Herbicide"
"676","Dimethenamid","CH49",0.000517539796933677,"E","3",6,0.001,1e-04,NA,NA,"Herbicide"
"677","Dimethenamid","CH84",0.000295435670201852,"O","B",5,0.001,1e-04,NA,NA,"Herbicide"
"678","Dimethenamid","CH77",0.000408884479736544,"I","B",5,0.001,1e-04,NA,NA,"Herbicide"
"679","Dimethenamid","CH42",0.000385773574651463,"T","2",5,0.001,1e-04,NA,NA,"Herbicide"
"680","Dimethenamid","RO7",0.00619701492616243,"F","1",6,0.001,1e-04,NA,NA,"Herbicide"
"681","Dimethenamid","CH54",0.00037918028839869,"I","3",6,0.001,1e-04,NA,NA,"Herbicide"
"682","Dimethenamid","CH66",0.0528618659014817,"T","3",6,0.001,1e-04,NA,NA,"Herbicide"
"683","Dimethenamid","RO8",0.0061423770183653,"G","1",6,0.001,1e-04,NA,NA,"Herbicide"
"684","Dimethenamid","CH93",0.0286836510699861,"T","B",5,0.001,1e-04,NA,NA,"Herbicide"
"685","Dimethenamid","CH85",0.262242649667267,"P","B",5,0.001,1e-04,NA,NA,"Herbicide"
"686","Dimethenamid","CH37",0.0126946952789229,"O","2",5,0.001,1e-04,NA,NA,"Herbicide"
"687","Dimethenamid","CH72",0.000294813495417917,"F","B",5,0.001,1e-04,NA,NA,"Herbicide"
"688","Dimethenamid","CH28",0.000860663803700469,"F","2",5,0.001,1e-04,NA,NA,"Herbicide"
"689","Dimethenamid","CH29",0.00687916454923662,"G","2",5,0.001,1e-04,NA,NA,"Herbicide"
"690","Dimethenamid","RO15",0.00976881317907802,"O","1",6,0.001,1e-04,NA,NA,"Herbicide"
"691","Dimethenamid","CH61",1.75813620338096,"P","3",6,0.001,1e-04,NA,NA,"Herbicide"
"692","Dimethenamid","CH74",0.000194471295936479,"G","B",5,0.001,1e-04,NA,NA,"Herbicide"
"693","Dimethenamid","CH38",0.0321178004736783,"P","2",5,0.001,1e-04,NA,NA,"Herbicide"
"694","Dimethenamid","CH51",0.00322395999642872,"G","3",6,0.001,1e-04,NA,NA,"Herbicide"
"695","Dimethenamid","RO16",0.0464381023004984,"P","1",6,0.001,1e-04,NA,NA,"Herbicide"
"696","Dimethenamid","CH53",0.00633265980069532,"H","3",6,0.001,1e-04,NA,NA,"Herbicide"
"699","Dimethoat","CH72",0.00127752514681098,"F","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"700","Dimethoat","CH51",0.00093598838605995,"G","3",6,0.00015,1e-04,NA,NA,"Insecticide"
"701","Dimethoat","CH29",0.00121397021457117,"G","2",5,0.00015,1e-04,NA,NA,"Insecticide"
"702","Dimethoat","CH53",0.000201036819069693,"H","3",6,0.00015,1e-04,NA,NA,"Insecticide"
"703","Dimethoat","CH43",0.00122227936240346,"A","3",6,0.00015,1e-04,NA,NA,"Insecticide"
"704","Dimethoat","CH71",0.00191431348701614,"E","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"705","Dimethoat","CH38",0.00671554009904184,"P","2",5,0.00015,1e-04,NA,NA,"Insecticide"
"706","Dimethoat","RO3",0.00326624768950956,"C","1",6,0.00015,1e-04,NA,NA,"Insecticide"
"707","Dimethoat","CH61",0.00055520090633083,"P","3",6,0.00015,1e-04,NA,NA,"Insecticide"
"708","Dimethoat","CH50",0.00046745320013884,"F","3",6,0.00015,1e-04,NA,NA,"Insecticide"
"709","Dimethoat","CH21",0.00382669839223227,"A","2",5,0.00015,1e-04,NA,NA,"Insecticide"
"710","Dimethoat","CH69",0.136008398977961,"C","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"711","Dimethoat","CH78",0.00080463755997712,"K","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"712","Dimethoat","CH74",0.00184747731139655,"G","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"713","Dimethoat","CH88",0.00284775565875496,"R","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"714","Dimethoat","CH83",0.00138390520850705,"N","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"715","Dimethoat","CH85",0.0015372844980495,"P","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"716","Dimethoat","CH40",0.00416017762841986,"R","2",5,0.00015,1e-04,NA,NA,"Insecticide"
"717","Dimethoat","CH70",0.00783456393237334,"D","B",5,0.00015,1e-04,NA,NA,"Insecticide"
"718","Dimethomorph","CH43",9.40214894156509e-05,"A","3",6,NA,5e-05,NA,NA,"Fungicide"
"719","Dimethomorph","CH84",0.000393914226935803,"O","B",5,NA,5e-05,NA,NA,"Fungicide"
"720","Dimethomorph","CH53",0.000100518409534846,"H","3",6,NA,5e-05,NA,NA,"Fungicide"
"721","Dimethomorph","CH36",9.71365180354708e-05,"N","2",5,NA,5e-05,NA,NA,"Fungicide"
"722","Dimethomorph","CH23",0.000244518947097081,"C","2",5,NA,5e-05,NA,NA,"Fungicide"
"723","Dimethomorph","CH33",9.5544621416974e-05,"K","2",5,NA,5e-05,NA,NA,"Fungicide"
"724","Dimethomorph","CH46",0.000297313493799284,"C","3",6,NA,5e-05,NA,NA,"Fungicide"
"725","Dimethomorph","CH65",9.61489639107312e-05,"S","3",6,NA,5e-05,NA,NA,"Fungicide"
"726","Dimethomorph","CH51",0.0006239922573733,"G","3",6,NA,5e-05,NA,NA,"Fungicide"
"727","Dimethomorph","CH82",0.0026185191699698,"M","B",5,NA,5e-05,NA,NA,"Fungicide"
"728","Dimethomorph","CH25",9.71778395345453e-05,"D","2",5,NA,5e-05,NA,NA,"Fungicide"
"729","Dimethomorph","CH38",9.73266681020556e-05,"P","2",5,NA,5e-05,NA,NA,"Fungicide"
"730","Dimethomorph","CH22",0.000214505961848366,"B","2",5,NA,5e-05,NA,NA,"Fungicide"
"731","Dimethomorph","CH21",0.00010070258926927,"A","2",5,NA,5e-05,NA,NA,"Fungicide"
"732","Dimethomorph","CH69",0.000388595425651317,"C","B",5,NA,5e-05,NA,NA,"Fungicide"
"733","Dimethomorph","CH58",0.000104994745959069,"M","3",6,NA,5e-05,NA,"half burried in Sediment","Fungicide"
"734","Dimethomorph","CH74",0.000875120831714154,"G","B",5,NA,5e-05,NA,NA,"Fungicide"
"735","Dimethomorph","CH39",0.00223664815763885,"Q","2",5,NA,5e-05,NA,NA,"Fungicide"
"736","Dimethomorph","CH71",0.00110828675564092,"E","B",5,NA,5e-05,NA,NA,"Fungicide"
"737","Dimethomorph","CH85",0.000632999499196852,"P","B",5,NA,5e-05,NA,NA,"Fungicide"
"738","Dimethomorph","CH76",0.00114733096080014,"H","B",5,NA,5e-05,NA,NA,"Fungicide"
"739","Dimethomorph","CH30",8.89030136646249e-05,"H","2",5,NA,5e-05,NA,NA,"Fungicide"
"740","Dimethomorph","CH88",0.000305116677723746,"R","B",5,NA,5e-05,NA,NA,"Fungicide"
"741","Dimethomorph","CH72",0.000491355825696529,"F","B",5,NA,5e-05,NA,NA,"Fungicide"
"742","Dimethomorph","CH32",9.76480628058754e-05,"I","2",5,NA,5e-05,NA,NA,"Fungicide"
"743","Dimethomorph","CH27",0.000192666506386006,"E","2",5,NA,5e-05,NA,NA,"Fungicide"
"744","Dimethomorph","CH40",0.000396207393182844,"R","2",5,NA,5e-05,NA,NA,"Fungicide"
"745","Dimethomorph","CH47",9.56568873230927e-05,"D","3",6,NA,5e-05,NA,NA,"Fungicide"
"746","Dimethomorph","CH41",0.000101485060272704,"S","2",5,NA,5e-05,NA,NA,"Fungicide"
"747","Dimethomorph","CH62",9.57258336110334e-05,"Q","3",6,NA,5e-05,NA,NA,"Fungicide"
"748","Dimethomorph","CH66",9.78923442620031e-05,"T","3",6,NA,5e-05,NA,NA,"Fungicide"
"749","Dimethomorph","CH80",9.89599356692317e-05,"L","B",5,NA,5e-05,NA,NA,"Fungicide"
"750","Dimethomorph","CH56",0.000101208852209863,"K","3",6,NA,5e-05,NA,NA,"Fungicide"
"751","Dimethomorph","CH34",9.97085492042578e-05,"L","2",5,NA,5e-05,NA,NA,"Fungicide"
"752","Dimethomorph","CH29",0.000101164184547597,"G","2",5,NA,5e-05,NA,NA,"Fungicide"
"753","Dimethomorph","CH63",9.8666440446445e-05,"R","3",6,NA,5e-05,NA,NA,"Fungicide"
"754","Dimethomorph","CH61",9.25334843884716e-05,"P","3",6,NA,5e-05,NA,NA,"Fungicide"
"755","Dimethomorph","CH70",0.00348202841438815,"D","B",5,NA,5e-05,NA,NA,"Fungicide"
"756","Dimethomorph","CH35",0.000196640725405006,"M","2",5,NA,5e-05,NA,NA,"Fungicide"
"757","Dimethomorph","CH67",0.000756222760304372,"A","B",5,NA,5e-05,NA,NA,"Fungicide"
"758","Dimethomorph","CH49",0.000103507959386735,"E","3",6,NA,5e-05,NA,NA,"Fungicide"
"759","Dimethomorph","CH54",9.47950720996726e-05,"I","3",6,NA,5e-05,NA,NA,"Fungicide"
"760","Dimethomorph","CH60",0.000384459323754002,"N","3",6,NA,5e-05,NA,NA,"Fungicide"
"761","Dimethomorph","CH50",9.34906400277679e-05,"F","3",6,NA,5e-05,NA,NA,"Fungicide"
"762","Dimethomorph","CH44",0.00375959431767999,"B","3",6,NA,5e-05,NA,NA,"Fungicide"
"763","Dimethomorph","CH87",8.73144188444656e-05,"Q","B",5,NA,5e-05,NA,NA,"Fungicide"
"764","Dimethomorph","CH57",9.20167210480697e-05,"L","3",6,NA,5e-05,NA,"burried","Fungicide"
"765","Dimethomorph","CH93",0.000989091416206417,"T","B",5,NA,5e-05,NA,NA,"Fungicide"
"766","Dimethomorph","CH42",0.000289330180988597,"T","2",5,NA,5e-05,NA,NA,"Fungicide"
"767","Dimethomorph","CH83",0.0021747081847968,"N","B",5,NA,5e-05,NA,NA,"Fungicide"
"768","Dimethomorph","CH90",0.00081211403069682,"S","B",5,NA,5e-05,NA,NA,"Fungicide"
"769","Dimethomorph","CH77",0.00235108575848513,"I","B",5,NA,5e-05,NA,NA,"Fungicide"
"770","Dimethomorph","CH78",0.00020115938999428,"K","B",5,NA,5e-05,NA,NA,"Fungicide"
"771","Dimethomorph","CH68",0.036079955070408,"B","B",5,NA,5e-05,NA,NA,"Fungicide"
"772","Dimethomorph","CH37",9.76515021455609e-05,"O","2",5,NA,5e-05,NA,NA,"Fungicide"
"773","Dimethomorph","CH28",9.56293115222743e-05,"F","2",5,NA,5e-05,NA,NA,"Fungicide"
"774","Dinoseb","CH90",0.00649691224557456,"S","B",5,NA,0.00015,NA,NA,"Herbicide"
"775","Dinoseb","CH85",0.0207985549736109,"P","B",5,NA,0.00015,NA,NA,"Herbicide"
"776","Dinoseb","CH42",0.00125376411761725,"T","2",5,NA,0.00015,NA,NA,"Herbicide"
"777","Dinoseb","CH33",0.00210198167117343,"K","2",5,NA,0.00015,NA,NA,"Herbicide"
"778","Dinoseb","CH61",0.0019432031721579,"P","3",6,NA,0.00015,NA,NA,"Herbicide"
"779","Dinoseb","CH60",0.00490185637786352,"N","3",6,NA,0.00015,NA,NA,"Herbicide"
"780","Dinoseb","CH87",0.000960458607289122,"Q","B",5,NA,0.00015,NA,NA,"Herbicide"
"781","Dinoseb","CH30",0.00231147835528025,"H","2",5,NA,0.00015,NA,NA,"Herbicide"
"782","Dinoseb","CH82",0.00563988744301188,"M","B",5,NA,0.00015,NA,NA,"Herbicide"
"783","Dinoseb","CH70",0.00116067613812938,"D","B",5,NA,0.00015,NA,NA,"Herbicide"
"784","Dinoseb","CH76",0.0325077105560041,"H","B",5,NA,0.00015,NA,NA,"Herbicide"
"785","Dinoseb","CH46",0.00158567196692952,"C","3",6,NA,0.00015,NA,NA,"Herbicide"
"786","Dinoseb","CH36",0.000291409554106412,"N","2",5,NA,0.00015,NA,NA,"Herbicide"
"787","Dinoseb","CH65",0.00961489639107312,"S","3",6,NA,0.00015,NA,NA,"Herbicide"
"788","Dinoseb","CH93",0.0011869096994477,"T","B",5,NA,0.00015,NA,NA,"Herbicide"
"789","Dinoseb","CH63",0.00098666440446445,"R","3",6,NA,0.00015,NA,NA,"Herbicide"
"790","Dinoseb","CH71",0.0251883353554755,"E","B",5,NA,0.00015,NA,NA,"Herbicide"
"791","Dinoseb","CH56",0.00546527801933261,"K","3",6,NA,0.00015,NA,NA,"Herbicide"
"792","Dinoseb","CH35",0.00432609595891014,"M","2",5,NA,0.00015,NA,NA,"Herbicide"
"793","Dinoseb","CH66",0.00332833970490811,"T","3",6,NA,0.00015,NA,NA,"Herbicide"
"794","Dinoseb","CH58",0.00304484763281299,"M","3",6,NA,0.00015,NA,"half burried in Sediment","Herbicide"
"795","Dinoseb","CH83",0.00553562083402821,"N","B",5,NA,0.00015,NA,NA,"Herbicide"
"796","Dinoseb","CH41",0.00578464843554415,"S","2",5,NA,0.00015,NA,NA,"Herbicide"
"797","Dinoseb","CH53",0.00221140500976662,"H","3",6,NA,0.00015,NA,NA,"Herbicide"
"798","Dinoseb","CH49",0.00186314326896124,"E","3",6,NA,0.00015,NA,NA,"Herbicide"
"799","Dinoseb","CH78",0.0025144923749285,"K","B",5,NA,0.00015,NA,NA,"Herbicide"
"800","Diuron","CH51",0.00717591095979295,"G","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"801","Diuron","CH77",0.000817768959473087,"I","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"802","Diuron","CH39",0.00186387346469904,"Q","2",5,0.0015,0.00015,NA,NA,"Herbicide"
"803","Diuron","RO2",0.00224508862658031,"B","1",6,0.0015,0.00015,NA,NA,"Herbicide"
"804","Diuron","CH87",0.000611200931911259,"Q","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"805","Diuron","CH72",0.00560145641294043,"F","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"806","Diuron","CH62",0.000670080835277233,"Q","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"807","Diuron","CH71",0.0048361603882513,"E","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"808","Diuron","CH85",0.000361713999541059,"P","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"809","Diuron","CH88",0.00488186684357994,"R","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"810","Diuron","CH28",0.00200821554196776,"F","2",5,0.0015,0.00015,NA,NA,"Herbicide"
"811","Diuron","CH40",0.000495259241478555,"R","2",5,0.0015,0.00015,NA,NA,"Herbicide"
"812","Diuron","CH46",0.00109014947726404,"C","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"813","Diuron","RO8",0.00271875704091579,"G","1",6,0.0015,0.00015,NA,NA,"Herbicide"
"814","Diuron","CH78",0.00040231877998856,"K","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"815","Diuron","CH56",0.000303626556629589,"K","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"816","Diuron","RO7",0.00557731343354619,"F","1",6,0.0015,0.00015,NA,NA,"Herbicide"
"817","Diuron","CH93",0.00138472798268898,"T","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"818","Diuron","CH49",0.000828063675093882,"E","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"819","Diuron","CH66",0.000391569377048012,"T","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"820","Diuron","CH50",0.00373962560111072,"F","3",6,0.0015,0.00015,NA,NA,"Herbicide"
"821","Diuron","CH69",0.000582893138476976,"C","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"822","Diuron","RO17",0.0037040682414358,"Q","1",6,0.0015,0.00015,NA,NA,"Herbicide"
"823","Diuron","CH29",0.00212444787549954,"G","2",5,0.0015,0.00015,NA,NA,"Herbicide"
"824","Diuron","CH74",0.00145853471952359,"G","B",5,0.0015,0.00015,NA,NA,"Herbicide"
"825","Diuron","CH42",0.00250752823523451,"T","2",5,0.0015,0.00015,NA,NA,"Herbicide"
"832","Epoxiconazol","CH34",0.000199417098408516,"L","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"833","Epoxiconazol","CH61",0.000277600453165415,"P","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"834","Epoxiconazol","CH39",0.000372774692939808,"Q","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"835","Epoxiconazol","CH70",0.000193446023021564,"D","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"836","Epoxiconazol","CH90",0.00203028507674205,"S","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"837","Epoxiconazol","RO19",0.00276486033550131,"S","1",6,0.0015,5e-05,NA,NA,"Fungicide"
"838","Epoxiconazol","CH49",0.000414031837546941,"E","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"839","Epoxiconazol","CH88",0.000203411118482497,"R","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"840","Epoxiconazol","CH35",0.000196640725405006,"M","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"841","Epoxiconazol","CH53",0.000301555228604539,"H","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"842","Epoxiconazol","CH71",0.000503766707109511,"E","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"843","Epoxiconazol","CH72",0.000294813495417917,"F","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"844","Epoxiconazol","CH65",0.000673042747375118,"S","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"845","Epoxiconazol","CH63",9.8666440446445e-05,"R","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"846","Epoxiconazol","CH27",0.000385333012772012,"E","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"847","Epoxiconazol","CH33",0.000382178485667896,"K","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"848","Epoxiconazol","CH22",0.000214505961848366,"B","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"849","Epoxiconazol","CH77",0.000204442239868272,"I","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"850","Epoxiconazol","CH42",0.000578660361977194,"T","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"851","Epoxiconazol","CH29",0.000404656738190389,"G","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"852","Epoxiconazol","CH62",9.57258336110334e-05,"Q","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"853","Epoxiconazol","CH54",0.000189590144199345,"I","3",6,0.0015,5e-05,NA,NA,"Fungicide"
"854","Epoxiconazol","CH74",0.000486178239841196,"G","B",5,0.0015,5e-05,NA,NA,"Fungicide"
"855","Epoxiconazol","CH37",0.000488257510727805,"O","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"856","Epoxiconazol","CH36",0.000388546072141883,"N","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"857","Epoxiconazol","CH41",0.00121782072327245,"S","2",5,0.0015,5e-05,NA,NA,"Fungicide"
"858","Ethofumesat","CH85",0.074151369905917,"P","B",5,NA,0.0035,NA,NA,"Herbicide"
"859","Ethofumesat","CH61",0.0249840407848873,"P","3",6,NA,0.0035,NA,NA,"Herbicide"
"860","Fenamidone","CH85",0.00687256599128011,"P","B",5,0.002,5e-05,NA,NA,"Fungicide"
"861","Fenamidone","CH90",0.00152271380755654,"S","B",5,0.002,5e-05,NA,NA,"Fungicide"
"862","Fenamidone","CH68",0.00224280801789022,"B","B",5,0.002,5e-05,NA,NA,"Fungicide"
"863","Fenamidone","CH71",0.000201506682843804,"E","B",5,0.002,5e-05,NA,NA,"Fungicide"
"864","Fenamidone","CH88",0.000508527796206244,"R","B",5,0.002,5e-05,NA,NA,"Fungicide"
"865","Fenamidone","CH51",0.000207997419124433,"G","3",6,0.002,5e-05,NA,NA,"Fungicide"
"866","Fenamidone","CH60",0.000192229661877001,"N","3",6,0.002,5e-05,NA,NA,"Fungicide"
"867","Fenamidone","CH58",0.000104994745959069,"M","3",6,0.002,5e-05,NA,"half burried in Sediment","Fungicide"
"868","Fenamidone","CH41",0.000101485060272704,"S","2",5,0.002,5e-05,NA,NA,"Fungicide"
"869","Fenamidone","CH87",0.000349257675377862,"Q","B",5,0.002,5e-05,NA,NA,"Fungicide"
"870","Fenamidone","CH76",0.00114733096080014,"H","B",5,0.002,5e-05,NA,NA,"Fungicide"
"871","Fenamidone","CH72",0.000393084660557223,"F","B",5,0.002,5e-05,NA,NA,"Fungicide"
"872","Fenamidone","CH54",0.00161151622569443,"I","3",6,0.002,5e-05,NA,NA,"Fungicide"
"873","Fenamidone","CH49",0.000207015918773471,"E","3",6,0.002,5e-05,NA,NA,"Fungicide"
"874","Fenamidone","CH83",0.000395401488144872,"N","B",5,0.002,5e-05,NA,NA,"Fungicide"
"875","Fenamidone","CH82",0.000201424551536139,"M","B",5,0.002,5e-05,NA,NA,"Fungicide"
"876","Fenamidone","CH53",0.000100518409534846,"H","3",6,0.002,5e-05,NA,NA,"Fungicide"
"877","Fenamidone","CH77",0.000408884479736544,"I","B",5,0.002,5e-05,NA,NA,"Fungicide"
"878","Fenamidone","CH74",0.000680649535777675,"G","B",5,0.002,5e-05,NA,NA,"Fungicide"
"879","Fenamidone","CH93",0.000890182274585776,"T","B",5,0.002,5e-05,NA,NA,"Fungicide"
"880","Fenamidone","CH62",9.57258336110334e-05,"Q","3",6,0.002,5e-05,NA,NA,"Fungicide"
"881","Fenamidone","CH67",0.000378111380152186,"A","B",5,0.002,5e-05,NA,NA,"Fungicide"
"882","Fenamidone","CH80",9.89599356692317e-05,"L","B",5,0.002,5e-05,NA,NA,"Fungicide"
"883","Fenamidone","CH47",0.000191313774646185,"D","3",6,0.002,5e-05,NA,NA,"Fungicide"
"884","Fenamidone","CH69",0.000194297712825659,"C","B",5,0.002,5e-05,NA,NA,"Fungicide"
"885","Fenamidone","CH84",0.00137869979427531,"O","B",5,0.002,5e-05,NA,NA,"Fungicide"
"886","Fenamidone","CH70",0.000580338069064692,"D","B",5,0.002,5e-05,NA,NA,"Fungicide"
"887","Fipronil","CH29",0.000505820922737987,"G","2",5,NA,0.00025,NA,NA,"Insecticide"
"892","Fluopicolide","CH47",0.000765255098584742,"D","3",6,0.0125,0.00025,NA,NA,"Fungicide"
"893","Fluopicolide","CH69",0.00320591226162337,"C","B",5,0.0125,0.00025,NA,NA,"Fungicide"
"894","Fluopicolide","CH70",0.000677061080575474,"D","B",5,0.0125,0.00025,NA,NA,"Fungicide"
"895","Fluopicolide","CH46",0.000495522489665474,"C","3",6,0.0125,0.00025,NA,NA,"Fungicide"
"896","Fluopyram","CH70",0.00473942756402832,"D","B",5,0.0035,0.00015,NA,NA,"Fungicide"
"897","Fluopyram","CH49",0.00124209551264082,"E","3",6,0.0035,0.00015,NA,NA,"Fungicide"
"898","Fluopyram","CH71",0.000705273389953315,"E","B",5,0.0035,0.00015,NA,NA,"Fungicide"
"899","Fluopyram","CH47",0.0026783928450466,"D","3",6,0.0035,0.00015,NA,NA,"Fungicide"
"900","Fluopyram","CH25",0.00291533518603636,"D","2",5,0.0035,0.00015,NA,NA,"Fungicide"
"901","Foramsulfuron","CH72",0.000491355825696529,"F","B",5,NA,1e-04,NA,NA,"Herbicide"
"902","Foramsulfuron","CH23",0.000978075788388323,"C","2",5,NA,1e-04,NA,NA,"Herbicide"
"903","Foramsulfuron","CH50",0.000934906400277679,"F","3",6,NA,1e-04,NA,NA,"Herbicide"
"904","Foramsulfuron","CH42",0.00125376411761725,"T","2",5,NA,1e-04,NA,NA,"Herbicide"
"905","Foramsulfuron","CH66",0.000685246409834022,"T","3",6,NA,1e-04,NA,NA,"Herbicide"
"906","Imazamox","CH51",0.0166397935299547,"G","3",6,NA,1e-04,NA,NA,"Herbicide"
"907","Imazamox","CH74",0.0476454675044372,"G","B",5,NA,1e-04,NA,NA,"Herbicide"
"908","Imazamox","CH29",0.0161862695276156,"G","2",5,NA,1e-04,NA,NA,"Herbicide"
"909","Imidacloprid","CH61",0.166560271899249,"P","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"910","Imidacloprid","CH33",0.00611485577068633,"K","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"911","Imidacloprid","CH42",0.0030861885972117,"T","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"912","Imidacloprid","CH30",0.00453405369689587,"H","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"913","Imidacloprid","CH49",0.0476136613178982,"E","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"914","Imidacloprid","CH23",0.0611297367742702,"C","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"915","Imidacloprid","RO18",0.0008219962334502,"R","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"916","Imidacloprid","RO8",0.000805557641752827,"G","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"917","Imidacloprid","CH76",0.00573665480400072,"H","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"918","Imidacloprid","RO11",0.00100428464991671,"K","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"919","Imidacloprid","CH85",0.0578742399265694,"P","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"920","Imidacloprid","CH46",0.00515343389252093,"C","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"921","Imidacloprid","CH29",0.141629858366636,"G","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"922","Imidacloprid","CH93",0.00375854738158439,"T","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"923","Imidacloprid","CH69",0.00213727484108225,"C","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"924","Imidacloprid","RO16",0.000844329132736334,"P","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"925","Imidacloprid","RO12",0.000763624388510007,"L","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"926","Imidacloprid","CH65",0.0163453238648243,"S","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"927","Imidacloprid","CH63",0.00907731252107294,"R","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"928","Imidacloprid","CH47",0.00153051019716948,"D","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"929","Imidacloprid","CH90",0.0548176970720354,"S","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"930","Imidacloprid","CH53",0.00402073638139385,"H","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"931","Imidacloprid","CH54",0.0048345486770833,"I","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"932","Imidacloprid","CH21",0.00181264660684687,"A","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"933","Imidacloprid","CH44",0.00128900376606171,"B","3",6,5e-05,2e-04,NA,NA,"Insecticide"
